,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,KMC_clusters
3806,14100.2511,1.0,4995.8,3403.11,1592.69,20712.67008,1.0,0.333333,36,34,16500.0,20418.33238,21235.0653,0.0,12,3
3811,923.117542,0.909091,224.4,224.4,0.0,1845.4779,0.083333,0.0,8,3,1700.0,2232.42607,467.573132,0.0,12,3
3812,1885.892405,1.0,675.69,675.69,0.0,232.702808,0.416667,0.0,3,5,2000.0,657.008002,577.720179,0.0,12,3
3813,1045.458739,0.9,946.29,705.69,240.6,886.266785,0.3,0.7,6,27,1500.0,2138.807396,729.764287,0.0,10,3
3821,2013.171338,1.0,60.0,60.0,0.0,4621.713196,0.083333,0.0,20,1,3500.0,3428.736898,657.056647,0.1,12,3
3825,2673.770349,1.0,435.0,435.0,0.0,3667.84151,0.181818,0.0,2,3,5000.0,1143.636383,586.53723,0.0,11,3
3828,2012.049986,1.0,1279.21,242.91,1036.3,196.593829,0.333333,1.0,1,50,4500.0,656.977251,862.499664,0.0,12,3
3835,604.816148,1.0,764.0,331.0,433.0,796.641859,0.166667,0.916667,7,25,10500.0,1984.660403,215.409725,0.083333,12,3
3837,2336.985188,1.0,190.56,190.56,0.0,4066.421468,0.166667,0.0,10,4,3500.0,8319.645575,1423.865598,0.25,12,3
3848,2306.310095,1.0,359.96,0.0,359.96,2843.482435,0.0,0.916667,6,11,4000.0,1482.816136,2056.434829,0.0,12,3
3850,874.571604,1.0,385.7,316.7,69.0,289.822557,0.333333,0.166667,2,8,2000.0,357.969443,231.854555,0.0,12,3
3855,4143.074668,1.0,1074.27,1074.27,0.0,190.242856,0.75,0.0,3,21,6000.0,926.813916,1175.934462,0.0,12,3
3859,1593.364737,1.0,2298.49,684.2,1614.29,554.604914,0.416667,1.0,3,53,4500.0,1082.087826,347.210824,0.0,12,3
3860,933.278656,1.0,182.55,0.0,182.55,2304.727023,0.0,0.166667,7,3,2500.0,1755.16459,248.144048,0.0,12,3
3862,2514.895334,1.0,3172.38,1653.16,1519.22,656.112456,0.916667,0.916667,2,41,6800.0,2646.255583,692.03719,0.0,12,3
3875,5000.825577,1.0,3310.39,3072.89,237.5,2019.865472,0.666667,0.333333,1,28,7500.0,2633.433636,2412.441231,0.0,12,3
3882,1184.924492,0.9,306.0,234.0,72.0,1314.443111,0.2,0.3,8,7,3000.0,500.833154,672.890662,0.0,10,3
3884,989.448428,1.0,429.97,420.32,9.65,1029.77967,0.5,0.5,4,13,1500.0,195.369397,179.644332,0.0,8,3
3886,3912.344717,1.0,2080.66,672.48,1408.18,1829.712153,0.166667,1.0,5,42,6000.0,1017.896487,888.469097,0.0,12,3
3890,680.079404,1.0,636.41,106.01,530.4,2525.736564,0.083333,1.0,10,19,12000.0,309.998666,266.056225,0.0,12,3
3896,1726.125465,1.0,223.95,223.95,0.0,265.018687,0.083333,0.0,1,1,5000.0,1734.836967,533.845048,0.0,12,3
3901,580.175457,1.0,759.5,85.0,674.5,995.015703,0.166667,0.75,5,24,4000.0,1194.432152,1174.266863,0.083333,12,3
3917,2336.363625,1.0,924.19,0.0,924.19,432.263451,0.0,1.0,2,48,2500.0,874.589045,845.447604,0.0,12,3
3922,3239.138704,1.0,3018.68,3018.68,0.0,4157.651522,0.25,0.0,9,6,5500.0,3369.399283,703.053712,0.083333,12,3
3924,342.358505,0.818182,633.66,65.96,567.7,367.516136,0.083333,0.333333,1,6,4500.0,1625.059543,155.289203,0.272727,12,3
3929,2732.551701,1.0,1043.03,308.97,734.06,123.468228,0.5,1.0,1,53,3000.0,1691.352849,1051.043802,0.0,12,3
3932,1693.841127,1.0,2439.98,1373.89,1066.09,1068.614851,0.75,1.0,7,45,5500.0,1474.677315,507.969189,0.0,12,3
3933,189.98582,0.666667,369.0,0.0,369.0,991.09837,0.0,0.5,1,6,2500.0,292.582747,101.339007,0.0,6,3
3936,419.486983,1.0,450.0,450.0,0.0,1365.172054,0.083333,0.0,3,1,9500.0,4275.760118,152.381267,0.0,12,3
3939,5643.992345,1.0,6141.58,5070.48,1071.1,1003.760024,0.916667,1.0,6,92,13000.0,11514.83756,1494.575739,0.0,12,3
3944,8260.825897,1.0,3709.71,2420.76,1288.95,2379.462062,0.666667,1.0,47,79,8500.0,6847.476495,7793.867173,0.0,12,3
3961,409.592245,1.0,190.0,190.0,0.0,1986.427611,0.166667,0.0,6,2,11500.0,299.91595,173.798807,0.0,12,3
3972,472.529777,0.545455,358.2,0.0,358.2,1818.821088,0.0,0.416667,2,6,2500.0,485.184548,308.730195,0.5,12,3
3980,3894.241117,1.0,1201.7,0.0,1201.7,995.062078,0.0,0.583333,2,7,4000.0,1734.235295,3618.939719,0.0,12,3
3984,8121.778586,1.0,231.14,52.44,178.7,2992.209093,0.083333,1.0,18,14,12000.0,2143.672319,2870.329811,0.0,12,3
3988,437.397682,1.0,1936.22,1538.97,397.25,396.568016,1.0,0.916667,1,34,4000.0,2449.272289,190.128004,0.0,12,3
4000,4705.036885,1.0,887.87,810.7,77.17,766.181321,0.5,0.166667,2,15,6000.0,1091.779354,1107.649182,0.0,12,3
4006,4506.159773,1.0,1948.25,546.35,1401.9,1870.142289,0.25,1.0,2,27,11500.0,2398.862474,1166.102556,0.0,12,3
4008,5199.213536,1.0,271.4,204.0,67.4,1013.616077,0.166667,0.333333,7,7,10000.0,1328.030861,1215.223154,0.0,12,3
4009,460.644885,1.0,805.42,805.42,0.0,1916.483068,0.5,0.0,4,6,7000.0,708.479385,190.005996,0.285714,12,3
4011,137.864267,0.272727,237.24,0.0,237.24,1113.534935,0.0,1.0,2,12,1200.0,1232.901419,109.853069,0.0,12,3
4017,2682.407264,1.0,315.5,315.5,0.0,6629.320612,0.25,0.0,28,4,6000.0,1617.804094,907.05151,0.1,12,3
4018,3358.724054,1.0,328.0,328.0,0.0,8416.854736,0.166667,0.0,27,2,5000.0,6698.912435,1653.896679,0.166667,12,3
4030,4858.92532,1.0,9282.12,1578.86,7703.26,4446.461559,0.5,0.666667,1,111,9000.0,16822.58645,3983.471892,0.0,12,3
4037,2033.538173,1.0,929.25,297.51,631.74,1567.042271,0.25,1.0,1,20,3500.0,1291.31841,1843.752247,0.0,12,3
4041,3252.763399,0.833333,230.0,74.0,156.0,4497.284924,0.166667,0.666667,5,11,4500.0,567.149683,953.566574,0.0,6,3
4056,293.614532,0.857143,839.61,839.61,0.0,2018.794348,0.714286,0.0,12,11,3000.0,2585.110269,102.177146,0.5,7,3
4074,6978.185657,1.0,1051.43,174.48,876.95,5146.349321,0.083333,0.75,10,12,7500.0,3756.694846,3084.193348,0.0,12,3
4088,375.583779,0.818182,1567.4,1567.4,0.0,830.455855,0.583333,0.0,1,14,2500.0,2695.75854,188.250177,0.666667,12,3
4089,13968.47957,1.0,281.71,8.9,272.81,2710.679764,0.083333,0.333333,12,9,18500.0,3464.441992,3360.086085,0.0,12,3
4111,1839.926709,1.0,487.75,0.0,487.75,266.614527,0.0,0.416667,1,9,3500.0,791.115227,385.482464,0.0,12,3
4112,6743.313868,1.0,5591.26,1770.5,3820.76,1074.347669,1.0,1.0,4,162,9500.0,2314.208069,1682.939354,0.0,12,3
4129,358.674215,0.727273,411.3,411.3,0.0,4327.056723,0.25,0.0,9,4,2500.0,6981.148039,136.660716,0.2,12,3
4132,2525.493672,1.0,490.0,0.0,490.0,1470.99071,0.0,0.416667,20,6,6000.0,1130.147035,796.560224,0.0,12,3
4135,1077.459774,1.0,4342.68,3109.98,1232.7,385.830526,0.833333,0.833333,6,33,6900.0,4105.36943,321.561308,0.083333,12,3
4137,1718.034412,1.0,422.68,422.68,0.0,3406.374587,0.333333,0.0,25,4,3500.0,3752.094461,797.08178,0.083333,12,3
4138,3907.641073,1.0,2001.35,147.84,1853.51,466.60762,0.083333,1.0,2,141,4000.0,2111.180988,3216.413727,0.0,12,3
4139,1189.030969,1.0,1122.3,1122.3,0.0,1425.965785,0.416667,0.0,9,9,4000.0,3231.526204,318.563445,0.0,12,3
4148,3447.674222,1.0,205.0,205.0,0.0,4548.057776,0.090909,0.0,7,1,10500.0,665.239171,817.844662,0.0,11,3
4150,3063.422164,0.727273,1646.48,555.73,1090.75,2934.748266,0.333333,0.833333,5,28,4500.0,6543.279871,2016.24126,0.0,12,3
4151,478.787453,1.0,780.38,655.74,124.64,144.37846,0.416667,0.083333,1,12,1500.0,1842.23355,217.989591,0.111111,12,3
4155,3494.152843,1.0,2217.87,578.06,1639.81,2452.383654,0.25,0.916667,10,59,6500.0,2125.932737,1672.557449,0.0,12,3
4158,1089.696979,0.833333,349.04,0.0,349.04,1477.68366,0.0,0.5,4,7,1500.0,231.019657,851.11955,0.0,6,3
4162,809.572784,1.0,691.66,691.66,0.0,992.321871,0.333333,0.0,4,4,1500.0,1395.925667,263.711559,0.0,12,3
4167,316.812739,1.0,2393.89,801.1,1592.79,2145.718983,0.833333,1.0,3,80,10000.0,4439.641308,176.119649,0.833333,12,3
4175,2224.065672,1.0,81.84,81.84,0.0,1570.966236,0.083333,0.0,12,5,2500.0,487.001643,968.791469,0.0,12,3
4176,563.587232,1.0,1232.59,500.75,731.84,450.908415,0.5,0.833333,1,31,4000.0,857.740923,218.063393,0.0,12,3
4179,1221.439496,1.0,1045.76,959.22,86.54,1478.541555,0.666667,0.555556,9,21,2500.0,269.325785,324.838245,0.0,9,3
4181,1604.476717,0.8,2619.7,2619.7,0.0,3041.40624,0.6,0.0,3,10,6000.0,2045.152399,330.428974,0.142857,10,3
4187,869.702973,1.0,370.74,138.54,232.2,710.440728,0.166667,0.666667,15,11,1000.0,540.848608,215.056881,0.0,12,3
4194,8043.733112,1.0,99.5,99.5,0.0,3215.576129,0.166667,0.0,8,3,12500.0,1865.566177,2518.208896,0.0,12,3
4195,2155.276706,1.0,66.0,66.0,0.0,5478.844017,0.083333,0.0,30,1,5000.0,5100.05147,566.549873,0.083333,12,3
4196,5619.654569,1.0,2457.53,1352.63,1104.9,6088.185478,0.571429,0.857143,16,35,8000.0,1140.70277,1824.646248,0.0,7,3
4199,484.70724,0.714286,960.0,960.0,0.0,531.964001,0.142857,0.0,2,1,2000.0,199.836894,146.202669,0.0,7,3
4200,96.799285,1.0,537.36,537.36,0.0,625.807503,1.0,0.0,3,12,1500.0,1133.874141,185.212377,0.916667,12,3
4204,1276.549447,1.0,3355.73,1916.68,1439.05,887.518919,0.75,1.0,4,61,4000.0,1254.550076,391.089257,0.090909,12,3
4205,1119.157048,1.0,133.9,133.9,0.0,269.234406,0.166667,0.0,3,3,1200.0,427.35515,320.855529,0.0,12,3
4210,3626.196814,1.0,475.36,0.0,475.36,1634.030482,0.0,0.833333,6,13,8500.0,1927.992694,1014.159287,0.0,12,3
4214,391.508345,0.888889,80.99,80.99,0.0,2867.104779,0.111111,0.0,3,1,1500.0,3855.328673,149.615036,0.2,9,3
4217,1500.034488,1.0,274.45,239.45,35.0,889.383583,0.25,0.083333,4,6,3000.0,500.083333,353.918592,0.0,12,3
4218,1089.219786,1.0,639.15,639.15,0.0,443.668004,0.416667,0.0,5,11,3000.0,1095.752072,270.736901,0.0,12,3
4221,935.167278,0.636364,1757.91,672.0,1085.91,1009.683036,0.166667,0.416667,5,8,1800.0,2279.094703,1396.253288,0.0,12,3
4228,1437.977941,1.0,229.94,229.94,0.0,901.185629,0.25,0.0,10,4,1800.0,783.528158,394.172631,0.0,12,3
4230,2063.855487,1.0,220.4,220.4,0.0,2274.848149,0.083333,0.0,11,1,2500.0,468.683047,441.951462,0.0,12,3
4232,8477.970766,1.0,4837.88,2945.5,1892.38,289.117803,0.333333,0.916667,1,36,15500.0,3695.744108,2794.373573,0.0,12,3
4235,472.61828,1.0,4626.36,2974.0,1652.36,305.257038,0.833333,1.0,2,67,3800.0,4549.881872,176.856716,1.0,12,3
4239,2006.680789,1.0,121.93,78.81,43.12,3398.994695,0.2,0.6,21,9,4000.0,375.493789,412.394326,0.0,10,3
4248,570.657071,1.0,950.39,540.36,410.03,340.308868,0.416667,0.333333,2,16,4000.0,549.682725,254.640736,0.0,12,3
4251,1168.844004,0.454545,1310.31,1310.31,0.0,1502.01432,0.083333,0.0,5,1,3500.0,272.821647,1227.013099,0.0,12,3
4256,2891.926512,1.0,561.25,561.25,0.0,1991.754101,0.5,0.0,12,6,7700.0,597.664886,962.397668,0.0,12,3
4260,589.682566,0.909091,6398.73,6398.73,0.0,271.370767,0.583333,0.0,1,18,10500.0,7443.80581,183.239025,1.0,12,3
4264,3285.196786,1.0,2830.48,1182.2,1648.28,1703.103212,0.083333,1.0,3,37,8500.0,7224.787261,856.787065,0.166667,12,3
4266,577.30163,1.0,3702.79,2940.9,761.89,202.413978,1.0,1.0,2,35,5000.0,4168.726662,183.73478,0.166667,12,3
4273,1983.111978,1.0,1119.56,1119.56,0.0,5582.881679,0.333333,0.0,9,13,7000.0,6892.546158,467.408433,0.0,12,3
4283,2339.037958,1.0,1823.56,0.0,1823.56,435.165222,0.0,1.0,2,20,1800.0,890.623152,16638.3541,0.0,12,3
4284,4709.342642,1.0,1614.27,1193.06,421.21,588.059618,0.916667,0.75,1,56,7500.0,1276.0373,1207.45351,0.0,12,3
4293,876.839962,1.0,147.82,0.0,147.82,784.229265,0.0,0.25,1,3,1000.0,337.812755,355.119488,0.0,12,3
4299,4988.093733,1.0,8581.29,4640.84,3940.45,225.473003,0.666667,1.0,1,94,10500.0,1571.883,1133.733957,0.0,12,3
4301,1234.235139,1.0,594.95,509.95,85.0,8287.780882,0.25,0.083333,10,5,5000.0,9630.24637,368.290985,0.333333,12,3
4304,1032.812458,1.0,995.07,806.07,189.0,555.033556,0.166667,0.5,4,11,1400.0,363.992366,340.568669,0.0,12,3
4313,2947.426082,0.888889,2257.28,1179.8,1077.48,281.877943,0.333333,0.222222,2,19,8500.0,3612.992662,717.268682,0.0,9,3
4317,5824.000984,1.0,1501.08,0.0,1501.08,4730.837305,0.0,0.166667,6,5,8500.0,1647.245926,2330.665551,0.0,12,3
4320,355.323994,0.636364,284.11,284.11,0.0,855.147084,0.166667,0.0,2,2,1500.0,1765.584677,265.343044,0.181818,12,3
4322,2493.134397,1.0,253.0,28.0,225.0,2622.759643,0.083333,0.75,8,11,2900.0,445.652564,1146.800921,0.0,12,3
4328,852.001697,0.727273,372.36,0.0,372.36,1655.625508,0.0,0.416667,3,5,4000.0,347.937039,262.219868,0.0,12,3
4329,473.599403,1.0,524.7,150.32,374.38,1168.556598,0.25,0.75,1,15,1200.0,1772.643444,144.171824,0.25,12,3
4331,597.416499,1.0,175.4,0.0,175.4,1816.49181,0.0,0.416667,2,5,1200.0,2524.423875,201.610785,0.181818,12,3
4333,2224.000236,1.0,2276.41,1787.77,488.64,628.841571,0.5,0.666667,6,39,4500.0,3755.786767,685.860574,0.0,12,3
4340,7369.794134,1.0,411.2,0.0,411.2,2943.158701,0.0,0.583333,5,8,8000.0,1753.647095,2670.980121,0.0,12,3
4348,5259.14039,0.888889,2659.35,813.0,1846.35,4851.392018,0.222222,0.777778,34,38,6000.0,2249.612405,4538.542583,0.0,9,3
4349,1975.349966,1.0,1749.72,1300.48,449.24,3738.635191,0.333333,0.5,8,24,6000.0,6481.117394,734.982596,0.083333,12,3
4350,4265.241202,1.0,1499.12,119.12,1380.0,2312.556328,0.083333,0.666667,4,10,4500.0,1844.394398,2439.534576,0.0,12,3
4356,4282.043906,1.0,1974.04,1326.0,648.04,4310.515986,1.0,1.0,14,40,7000.0,1920.094402,1942.567564,0.0,12,3
4360,2871.611936,1.0,2216.6,0.0,2216.6,1353.5452,0.0,0.75,1,34,3500.0,2268.296871,4010.894978,0.0,12,3
4367,1107.099917,1.0,473.64,0.0,473.64,956.509038,0.0,0.916667,1,12,1200.0,501.511019,556.905288,0.0,12,3
4370,986.457953,1.0,1073.5,101.85,971.65,328.279184,0.166667,1.0,9,46,4000.0,1009.068974,264.908262,0.0,12,3
4371,3277.092999,1.0,3936.51,3249.14,687.37,517.562968,0.666667,0.916667,2,57,10000.0,2183.769759,812.766517,0.0,12,3
4382,5118.492838,1.0,3848.92,3247.26,601.66,8383.293085,0.583333,0.666667,27,70,12000.0,1450.987082,1246.026053,0.0,12,3
4383,2228.47847,1.0,979.11,197.05,782.06,809.443906,0.166667,1.0,2,31,2900.0,1097.760409,1330.385356,0.0,12,3
4389,5088.216894,1.0,4381.86,2825.56,1556.3,951.294749,1.0,0.666667,1,50,7000.0,2410.061408,1205.692287,0.0,12,3
4392,497.919885,1.0,1186.09,397.0,789.09,513.979897,0.166667,0.833333,8,30,500.0,1487.08197,769.568121,0.0,12,3
4394,1893.053845,1.0,746.31,487.27,259.04,1535.853619,0.25,0.416667,12,14,4200.0,3286.143282,735.695479,0.0,12,3
4396,7677.565407,1.0,1240.04,1240.04,0.0,3681.231518,0.75,0.0,4,20,8000.0,2724.967965,2726.278972,0.0,12,3
4397,1403.574083,1.0,1831.57,697.94,1133.63,1909.684135,0.583333,1.0,1,61,8000.0,427.189102,325.34638,0.0,12,3
4406,5019.019126,1.0,1517.85,1517.85,0.0,185.169509,0.272727,0.0,2,6,6000.0,1157.021023,1085.111218,0.0,11,3
4411,4408.242337,1.0,324.3,324.3,0.0,3965.922581,0.083333,0.0,16,2,7000.0,7975.31466,1302.96803,0.166667,12,3
4415,2739.711796,1.0,847.66,765.8,81.86,1201.188255,1.0,0.583333,1,20,7500.0,3273.326636,718.558976,0.0,12,3
4417,1471.640654,1.0,285.69,285.69,0.0,463.813261,0.25,0.0,4,3,3000.0,389.787483,421.667803,0.0,12,3
4418,1241.882057,1.0,94.0,94.0,0.0,234.639631,0.083333,0.0,1,1,1400.0,539.459472,456.550057,0.0,12,3
4425,3632.344231,1.0,83.45,0.0,83.45,1136.000468,0.0,0.25,2,3,7000.0,837.430224,1596.597441,0.0,12,3
4433,1869.125099,0.545455,158.2,158.2,0.0,1402.159983,0.083333,0.0,1,1,6500.0,6585.792428,559.387332,0.090909,12,3
4437,11206.78624,1.0,1257.77,540.65,717.12,8295.538786,0.909091,0.636364,21,25,15000.0,20873.22194,2522.629723,0.090909,11,3
4438,308.769481,1.0,489.24,0.0,489.24,1010.553199,0.0,0.75,9,11,1000.0,1660.010795,207.644586,0.166667,12,3
4444,1592.354384,1.0,736.26,425.62,310.64,3120.093926,0.166667,0.583333,6,11,6000.0,3636.148663,336.850732,0.0,12,3
4450,1138.014732,1.0,1170.48,1170.48,0.0,920.050071,0.416667,0.0,4,5,4500.0,1078.964657,247.32444,0.083333,12,3
4468,898.253159,0.857143,165.5,165.5,0.0,1157.345416,0.285714,0.0,1,5,1200.0,375.839637,481.804214,0.0,7,3
4469,919.799915,0.857143,320.01,69.0,251.01,1056.477112,0.142857,0.714286,3,7,1200.0,195.595593,673.698985,0.0,7,3
4470,368.367166,1.0,1121.86,169.2,952.66,1172.195497,0.083333,0.583333,5,11,3500.0,3312.219079,195.611673,0.416667,12,3
4472,1817.618232,1.0,623.19,0.0,623.19,408.434019,0.0,0.916667,1,26,2800.0,719.914581,867.218309,0.0,12,3
4474,5256.69533,1.0,188.6,188.6,0.0,1934.418697,0.083333,0.0,4,1,9000.0,1421.954639,1452.249653,0.0,12,3
4481,9919.456275,1.0,740.75,0.0,740.75,2238.487012,0.0,1.0,2,13,14000.0,3281.898514,2912.794724,0.0,12,3
4486,1248.903628,1.0,518.31,113.31,405.0,472.118676,0.333333,1.0,5,29,1200.0,1141.190295,980.845115,0.0,12,3
4487,793.167009,1.0,433.31,200.0,233.31,766.872458,0.142857,0.857143,5,8,1000.0,363.064207,430.485462,0.0,7,3
4490,3764.89205,1.0,898.43,479.0,419.43,2094.091371,0.083333,0.416667,6,22,4500.0,1067.435442,1116.032132,0.0,12,3
4493,1499.689937,1.0,159.96,0.0,159.96,601.616399,0.0,0.25,10,8,4000.0,356.317359,522.252346,0.0,12,3
4504,1138.554361,1.0,831.89,831.89,0.0,495.002834,0.166667,0.0,2,7,1200.0,381.967601,457.75848,0.0,12,3
4507,2762.340044,1.0,2372.98,2372.98,0.0,1465.082446,0.166667,0.0,1,5,4500.0,659.726225,874.537967,0.0,12,3
4508,926.458992,0.818182,6200.71,5742.61,458.1,283.476295,0.666667,0.416667,1,49,7000.0,7932.430735,271.788449,0.142857,12,3
4510,287.884126,1.0,1545.03,124.72,1420.31,289.630816,0.083333,1.0,5,41,6500.0,1182.107223,187.489659,0.25,12,3
4514,7558.010921,1.0,365.26,188.56,176.7,4738.30754,0.083333,0.416667,25,9,8000.0,3311.192387,4903.859993,0.0,12,3
4515,6956.37654,1.0,11500.94,3091.01,8409.93,15133.53213,1.0,1.0,48,308,14000.0,20122.00545,1617.014574,0.166667,12,3
4520,548.252892,1.0,208.41,208.41,0.0,1633.935089,0.083333,0.0,6,1,3000.0,708.100631,154.96528,0.0,12,3
4531,5090.523925,1.0,1689.09,0.0,1689.09,1088.523871,0.0,1.0,3,82,6000.0,2046.509543,2256.318292,0.0,12,3
4550,1695.40481,1.0,1641.48,1377.06,264.42,1105.875503,0.75,0.416667,9,26,7000.0,3423.435143,629.237655,0.0,12,3
4555,2124.826298,1.0,967.61,397.61,570.0,581.6512,0.166667,0.75,3,12,5000.0,1778.725826,477.542826,0.0,12,3
4558,7934.946009,1.0,1792.15,1792.15,0.0,4169.060991,0.333333,0.0,6,16,11500.0,2373.896899,2184.394699,0.0,12,3
4559,4183.77248,1.0,511.12,278.6,232.52,1209.426365,0.25,0.833333,14,24,4500.0,1378.838332,2569.377585,0.0,12,3
4562,8363.401152,1.0,1076.01,1076.01,0.0,3134.26615,0.25,0.0,29,7,9500.0,1828.936956,2608.291402,0.0,12,3
4565,7867.660015,1.0,507.0,507.0,0.0,8980.648498,0.166667,0.0,43,4,8500.0,6802.892319,8644.138069,0.0,12,3
4568,1996.785925,1.0,212.64,212.64,0.0,272.115509,0.083333,0.0,6,1,2000.0,1121.381513,2669.122014,0.0,12,3
4569,3114.988266,1.0,453.12,453.12,0.0,2115.036647,0.333333,0.0,12,7,5000.0,1160.859524,1067.666256,0.0,12,3
4574,1998.15597,1.0,348.0,348.0,0.0,1940.357907,0.083333,0.0,1,1,9000.0,2893.195013,419.016946,0.0,12,3
4579,5796.622219,0.875,423.38,223.38,200.0,6739.693779,0.25,0.375,18,9,8000.0,813.94163,1523.155003,0.0,8,3
4581,4228.71103,1.0,923.99,0.0,923.99,3932.272703,0.0,1.0,7,30,8500.0,8805.280436,1134.632482,0.25,12,3
4582,8033.907466,1.0,159.0,159.0,0.0,3983.763805,0.083333,0.0,24,1,9000.0,1620.868564,2568.327034,0.0,12,3
4584,7789.190958,1.0,1307.39,84.45,1222.94,1836.893684,0.166667,1.0,3,66,8500.0,2072.817061,2983.977594,0.0,12,3
4585,8465.740449,1.0,1345.81,226.0,1119.81,3429.450339,0.333333,0.666667,25,33,9500.0,2069.156797,2410.701385,0.0,12,3
4597,3049.215189,1.0,390.0,390.0,0.0,5876.866242,0.083333,0.0,9,1,3200.0,6537.913767,2729.078978,0.0,12,3
4598,8073.983031,1.0,2153.11,1326.0,827.11,3037.443167,0.75,0.916667,28,48,9500.0,3032.171255,2764.780103,0.0,12,3
4601,1150.724569,1.0,797.27,482.31,314.96,180.115216,0.333333,0.583333,1,12,6000.0,1177.010626,261.521082,0.0,12,3
4604,1360.029064,1.0,75.87,75.87,0.0,1482.699821,0.083333,0.0,10,1,1500.0,328.843583,544.816677,0.0,12,3
4621,59.264067,0.909091,203.08,0.0,203.08,956.776745,0.0,0.666667,2,8,2000.0,1309.186831,204.315088,0.272727,12,3
4622,953.772248,1.0,747.62,747.62,0.0,1411.613588,0.166667,0.0,6,2,2500.0,306.649908,215.800967,0.0,12,3
4624,2118.77868,1.0,62.46,0.0,62.46,1361.312559,0.0,0.416667,4,6,4000.0,1080.520104,448.013699,0.0,12,3
4632,4768.062736,1.0,374.81,333.2,41.61,9917.639168,0.25,0.083333,18,4,7000.0,5283.297064,1589.293892,0.0,12,3
4638,3153.251957,1.0,3398.12,95.84,3302.28,5608.804955,0.083333,1.0,4,24,3000.0,9000.706634,4255.297059,0.166667,12,3
4650,398.726283,1.0,393.49,393.49,0.0,787.215403,0.166667,0.0,8,12,600.0,795.860389,213.548011,0.0,12,3
4663,1622.84216,1.0,248.74,0.0,248.74,1814.147021,0.0,0.25,3,4,2500.0,1082.286757,384.449529,0.0,12,3
4668,8248.178009,1.0,1788.84,0.0,1788.84,90.031207,0.0,1.0,1,12,18000.0,40627.59524,2149.990102,0.166667,12,3
4672,438.337653,1.0,1867.9,1424.87,443.03,128.429272,0.5,0.5,3,24,6500.0,2080.403638,204.877516,0.083333,12,3
4673,101.083401,0.909091,553.36,140.0,413.36,1719.767683,0.083333,0.666667,2,9,3000.0,2515.38256,56.937337,0.0,12,3
4676,2042.585017,0.857143,498.96,0.0,498.96,2364.540395,0.0,0.714286,5,9,2500.0,414.718951,1517.202791,0.0,7,3
4700,4070.500764,0.833333,710.8,140.0,570.8,4620.069456,0.166667,0.666667,11,16,4900.0,364.205524,3231.905456,0.0,6,3
4706,3363.288511,1.0,1123.42,865.78,257.64,1992.271699,1.0,0.583333,2,30,4500.0,4772.462052,948.702747,0.0,12,3
4708,15155.53286,1.0,717.24,717.24,0.0,4718.274895,1.0,0.0,7,24,18000.0,4002.194556,3843.924668,0.0,12,3
4710,3157.715309,1.0,548.79,548.79,0.0,3075.115015,0.583333,0.0,5,48,3500.0,3817.151157,852.200705,0.083333,12,3
4711,872.07108,1.0,853.0,0.0,853.0,999.04114,0.0,0.416667,3,6,4000.0,784.917897,276.484296,0.0,12,3
4715,5975.063353,1.0,345.3,345.3,0.0,3599.222154,0.166667,0.0,18,2,6500.0,2010.926039,2784.103858,0.0,12,3
4719,1994.694769,1.0,248.75,248.75,0.0,1016.518185,0.166667,0.0,1,2,6000.0,568.025868,562.654151,0.0,12,3
4721,6950.583049,1.0,400.98,0.0,400.98,259.046858,0.0,0.416667,1,6,12500.0,2008.360568,1704.533297,0.0,12,3
4722,5976.796897,1.0,1194.52,0.0,1194.52,790.205561,0.0,0.333333,6,15,6000.0,2722.095294,2670.210603,0.0,12,3
4725,2651.484926,1.0,908.15,0.0,908.15,1008.639756,0.0,1.0,9,23,3000.0,4361.679346,943.46896,0.083333,12,3
4735,101.874313,0.636364,70.0,70.0,0.0,365.228157,0.083333,0.0,6,1,2500.0,464.687342,178.912575,0.166667,12,3
4744,3062.16821,0.9,2253.98,920.54,1333.44,4161.09715,0.8,0.8,30,68,9000.0,1132.237548,960.131857,0.0,10,3
4749,6063.976197,1.0,3987.01,3531.24,455.77,2791.263609,0.416667,0.75,13,25,7500.0,1423.187576,1583.370963,0.0,12,3
4753,10929.05958,1.0,675.89,500.39,175.5,1521.869211,0.25,0.666667,12,12,12000.0,2639.956641,3049.937917,0.0,12,3
4764,165.290723,0.818182,971.2,971.2,0.0,446.94537,0.166667,0.0,1,3,1000.0,1922.505496,124.779308,0.666667,12,3
4775,1967.70274,1.0,744.9,669.9,75.0,956.424536,0.416667,0.083333,7,10,4000.0,449.758817,647.309788,0.0,12,3
4784,4929.758948,1.0,4939.1,4939.1,0.0,2365.84349,0.666667,0.0,7,309,6000.0,3952.187547,5234.368383,0.0,12,3
4790,2285.655394,0.9,3648.73,2517.43,1131.3,2034.664095,0.9,0.6,7,46,7000.0,586.67656,558.834333,0.0,10,3
4793,2032.338405,0.909091,158.24,0.0,158.24,2508.932178,0.0,0.583333,5,8,2500.0,625.314406,632.198197,0.0,12,3
